complete 7360,cost 13773.091254711151s.
complete 7370,cost 13791.860414743423s.
complete 7380,cost 13810.589345216751s.
complete 7390,cost 13829.430154800415s.
complete 7400,cost 13848.212524414062s.
complete 7410,cost 13866.993059158325s.
complete 7420,cost 13885.872833013535s.
complete 7430,cost 13904.66623210907s.
complete 7440,cost 13923.415328264236s.
complete 7450,cost 13942.105799913406s.
complete 7460,cost 13961.019319534302s.
complete 7470,cost 13979.871381759644s.
complete 7480,cost 13998.639501094818s.
complete 7490,cost 14017.444540977478s.
complete 7500,cost 14036.23292708397s.
complete 7510,cost 14054.957262277603s.
complete 7520,cost 14073.721686601639s.
complete 7530,cost 14092.499024391174s.
complete 7540,cost 14111.321092128754s.
complete 7550,cost 14130.172627449036s.
complete 7560,cost 14149.001341819763s.
complete 7570,cost 14167.705768346786s.
complete 7580,cost 14186.399155378342s.
complete 7590,cost 14205.184166193008s.
complete 7600,cost 14224.018126249313s.
complete 7610,cost 14242.749680757523s.
complete 7620,cost 14261.614439725876s.
complete 7630,cost 14280.426895856857s.
complete 7640,cost 14299.14479804039s.
complete 7650,cost 14317.852899074554s.
complete 7660,cost 14336.637451171875s.
complete 7670,cost 14355.477129936218s.
complete 7680,cost 14374.290335178375s.
complete 7690,cost 14393.095903873444s.
complete 7700,cost 14411.811694860458s.
complete 7710,cost 14430.536433696747s.
complete 7720,cost 14449.34673666954s.
complete 7730,cost 14468.149789094925s.
complete 7740,cost 14486.953002929688s.
complete 7750,cost 14505.777653455734s.
complete 7760,cost 14524.626363515854s.
complete 7770,cost 14543.317982673645s.
complete 7780,cost 14562.035319328308s.
complete 7790,cost 14580.896533727646s.
complete 7800,cost 14599.701491832733s.
complete 7810,cost 14618.496698141098s.
complete 7820,cost 14637.31079173088s.
complete 7830,cost 14656.087993144989s.
complete 7840,cost 14674.796580076218s.
complete 7850,cost 14693.566897630692s.
complete 7860,cost 14712.39512348175s.
complete 7870,cost 14731.192317724228s.
complete 7880,cost 14749.985536336899s.
complete 7890,cost 14768.856640577316s.
complete 7900,cost 14787.590544462204s.
complete 7910,cost 14806.324765205383s.
complete 7920,cost 14825.151153564453s.
complete 7930,cost 14843.991501569748s.
complete 7940,cost 14862.81821680069s.
complete 7950,cost 14881.61556506157s.
complete 7960,cost 14900.410962104797s.
complete 7970,cost 14919.173711776733s.
complete 7980,cost 14937.908138036728s.
complete 7990,cost 14956.754557132721s.
complete 8000,cost 14975.561945438385s.
complete 8010,cost 14994.414674520493s.
complete 8020,cost 15013.233284950256s.
complete 8030,cost 15032.003811597824s.
complete 8040,cost 15050.774569034576s.
complete 8050,cost 15069.499082803726s.
complete 8060,cost 15088.371122837067s.
complete 8070,cost 15107.289185285568s.
complete 8080,cost 15126.10027050972s.
complete 8090,cost 15144.930364847183s.
complete 8100,cost 15163.681173086166s.
complete 8110,cost 15182.45903301239s.
complete 8120,cost 15201.320527553558s.
complete 8130,cost 15220.104483366013s.
complete 8140,cost 15238.90849852562s.
complete 8150,cost 15257.759082317352s.
complete 8160,cost 15276.50843834877s.
complete 8170,cost 15295.32488489151s.
complete 8180,cost 15314.099936246872s.
complete 8190,cost 15332.958972215652s.
complete 8200,cost 15351.730274915695s.
complete 8210,cost 15370.495798587799s.
complete 8220,cost 15389.345035791397s.
complete 8230,cost 15408.064883470535s.
complete 8240,cost 15426.806740522385s.
complete 8250,cost 15445.630059957504s.
complete 8260,cost 15464.518318414688s.
complete 8270,cost 15483.240273714066s.
complete 8280,cost 15502.074355840683s.
complete 8290,cost 15520.902623176575s.
complete 8300,cost 15539.650605916977s.
complete 8310,cost 15558.396730661392s.
complete 8320,cost 15577.297320127487s.
complete 8330,cost 15596.068578004837s.
complete 8340,cost 15614.7949655056s.
complete 8350,cost 15633.680902719498s.
complete 8360,cost 15652.461522340775s.
complete 8370,cost 15671.239583492279s.
complete 8380,cost 15690.061391353607s.
complete 8390,cost 15708.928755998611s.
complete 8400,cost 15727.701790571213s.
complete 8410,cost 15746.504328250885s.
complete 8420,cost 15765.383167505264s.
complete 8430,cost 15784.164506435394s.
complete 8440,cost 15802.892367124557s.
complete 8450,cost 15821.737848758698s.
complete 8460,cost 15840.598933935165s.
complete 8470,cost 15859.469431638718s.
complete 8480,cost 15878.266253232956s.
complete 8490,cost 15897.023446798325s.
complete 8500,cost 15915.827074766159s.
complete 8510,cost 15934.644138813019s.
complete 8520,cost 15953.487956762314s.
complete 8530,cost 15972.318722724915s.
complete 8540,cost 15991.158606767654s.
complete 8550,cost 16009.891809225082s.
complete 8560,cost 16028.696736097336s.
complete 8570,cost 16047.49917626381s.
complete 8580,cost 16066.286448955536s.
complete 8590,cost 16085.141680002213s.
complete 8600,cost 16103.945487260818s.
complete 8610,cost 16122.812440872192s.
complete 8620,cost 16141.631979227066s.
complete 8630,cost 16160.41119813919s.
complete 8640,cost 16179.26701259613s.
complete 8650,cost 16198.08634185791s.
complete 8660,cost 16216.921359300613s.
complete 8670,cost 16235.718714237213s.
complete 8680,cost 16254.505503177643s.
complete 8690,cost 16273.345207452774s.
complete 8700,cost 16292.067538499832s.
complete 8710,cost 16310.90090584755s.
complete 8720,cost 16329.708518981934s.
complete 8730,cost 16348.552923679352s.
complete 8740,cost 16367.379498958588s.
complete 8750,cost 16386.172088861465s.
complete 8760,cost 16404.94913649559s.
complete 8770,cost 16423.748336076736s.
complete 8780,cost 16442.572506666183s.
complete 8790,cost 16461.358746290207s.
complete 8800,cost 16480.174871206284s.
complete 8810,cost 16498.963461637497s.
complete 8820,cost 16517.7483420372s.
complete 8830,cost 16536.547530412674s.
complete 8840,cost 16555.34326529503s.
complete 8850,cost 16574.15037226677s.
complete 8860,cost 16592.950654029846s.
complete 8870,cost 16611.799605369568s.
complete 8880,cost 16630.573053598404s.
complete 8890,cost 16649.377098083496s.
complete 8900,cost 16668.186456680298s.
complete 8910,cost 16687.01707625389s.
complete 8920,cost 16705.839203596115s.
complete 8930,cost 16724.65344929695s.
complete 8940,cost 16743.439641952515s.
complete 8950,cost 16762.285620450974s.
complete 8960,cost 16781.07150220871s.
complete 8970,cost 16799.900527477264s.
complete 8980,cost 16818.714451789856s.
complete 8990,cost 16837.50862956047s.
complete 9000,cost 16856.299964427948s.
complete 9010,cost 16875.09794998169s.
complete 9020,cost 16893.954108953476s.
complete 9030,cost 16912.73397922516s.
complete 9040,cost 16931.595871686935s.
complete 9050,cost 16950.389167547226s.
complete 9060,cost 16969.160556077957s.
complete 9070,cost 16987.970154762268s.
complete 9080,cost 17006.743129253387s.
complete 9090,cost 17025.537306785583s.
complete 9100,cost 17044.309055566788s.
complete 9110,cost 17063.104578971863s.
complete 9120,cost 17081.8591067791s.
complete 9130,cost 17100.65370464325s.
complete 9140,cost 17119.42463350296s.
complete 9150,cost 17138.226891040802s.
complete 9160,cost 17156.98141145706s.
complete 9170,cost 17175.78782749176s.
complete 9180,cost 17194.577043056488s.
complete 9190,cost 17213.367614507675s.
complete 9200,cost 17232.17963862419s.
complete 9210,cost 17250.95872235298s.
complete 9220,cost 17269.786279439926s.
complete 9230,cost 17288.571731328964s.
complete 9240,cost 17307.347374916077s.
complete 9250,cost 17326.106256961823s.
complete 9260,cost 17344.91065955162s.
complete 9270,cost 17363.654382944107s.
complete 9280,cost 17382.46312713623s.
complete 9290,cost 17401.27304625511s.
complete 9300,cost 17420.134980916977s.
complete 9310,cost 17438.98783302307s.
complete 9320,cost 17457.746465444565s.
complete 9330,cost 17476.524527311325s.
complete 9340,cost 17495.348806381226s.
complete 9350,cost 17514.19282770157s.
complete 9360,cost 17532.99080491066s.
complete 9370,cost 17551.864462137222s.
complete 9380,cost 17570.678718566895s.
complete 9390,cost 17589.37042737007s.
complete 9400,cost 17608.143084526062s.
complete 9410,cost 17626.961008548737s.
complete 9420,cost 17645.771930217743s.
complete 9430,cost 17664.58482027054s.
complete 9440,cost 17683.373069047928s.
complete 9450,cost 17702.133134126663s.
complete 9460,cost 17720.88601541519s.
complete 9470,cost 17739.672961950302s.
complete 9480,cost 17758.501709222794s.
complete 9490,cost 17777.3440117836s.
complete 9500,cost 17796.293139219284s.
complete 9510,cost 17815.0891661644s.
complete 9520,cost 17833.824554920197s.
complete 9530,cost 17852.608468055725s.
complete 9540,cost 17871.354707479477s.
complete 9550,cost 17890.216073036194s.
complete 9560,cost 17909.096481084824s.
complete 9570,cost 17927.910592556s.
complete 9580,cost 17946.72403883934s.
complete 9590,cost 17965.49643778801s.
complete 9600,cost 17984.302152633667s.
complete 9610,cost 18003.078570842743s.
complete 9620,cost 18021.925395727158s.
complete 9630,cost 18040.75781607628s.
complete 9640,cost 18059.552381515503s.
complete 9650,cost 18078.333174943924s.
complete 9660,cost 18097.11362171173s.
complete 9670,cost 18116.006088018417s.
complete 9680,cost 18134.80933690071s.
complete 9690,cost 18153.58682370186s.
complete 9700,cost 18172.3945813179s.
complete 9710,cost 18191.279579162598s.
complete 9720,cost 18209.99318432808s.
complete 9730,cost 18228.761676073074s.
complete 9740,cost 18247.630598068237s.
complete 9750,cost 18266.365856409073s.
complete 9760,cost 18285.111580133438s.
complete 9770,cost 18304.057255268097s.
complete 9780,cost 18322.88382267952s.
complete 9790,cost 18341.584403038025s.
complete 9800,cost 18360.403770685196s.
complete 9810,cost 18379.228759527206s.
complete 9820,cost 18397.94733953476s.
complete 9830,cost 18416.7463927269s.
complete 9840,cost 18435.585228919983s.
complete 9850,cost 18454.31941843033s.
complete 9860,cost 18473.07986307144s.
complete 9870,cost 18491.894315958023s.
complete 9880,cost 18510.690496444702s.
complete 9890,cost 18529.437557458878s.
complete 9900,cost 18548.3033118248s.
complete 9910,cost 18567.14172935486s.
complete 9920,cost 18585.872184991837s.
complete 9930,cost 18604.66527056694s.
complete 9940,cost 18623.52082490921s.
complete 9950,cost 18642.24652647972s.
complete 9960,cost 18661.02003312111s.
complete 9970,cost 18679.92657017708s.
complete 9980,cost 18698.721879005432s.
complete 9990,cost 18717.458203554153s.
complete 10000,cost 18736.339717388153s.
complete 10010,cost 18755.229964971542s.
complete 10020,cost 18773.95925283432s.
complete 10030,cost 18792.76280593872s.
complete 10040,cost 18811.62483215332s.
complete 10050,cost 18830.356927394867s.
complete 10060,cost 18849.25693464279s.
complete 10070,cost 18868.061237335205s.
complete 10080,cost 18886.785633563995s.
complete 10090,cost 18905.520562171936s.
complete 10100,cost 18924.405584573746s.
complete 10110,cost 18943.255374908447s.
complete 10120,cost 18962.13640856743s.
complete 10130,cost 18980.965458393097s.
complete 10140,cost 18999.73246860504s.
complete 10150,cost 19018.405718803406s.
complete 10160,cost 19037.190535068512s.
complete 10170,cost 19056.064824819565s.
complete 10180,cost 19074.894581079483s.
complete 10190,cost 19093.77688217163s.
complete 10200,cost 19112.624490499496s.
complete 10210,cost 19131.33926510811s.
complete 10220,cost 19150.075410842896s.
complete 10230,cost 19168.865180015564s.
complete 10240,cost 19187.711384773254s.
complete 10250,cost 19206.56050825119s.
complete 10260,cost 19225.410106658936s.
complete 10270,cost 19244.159507513046s.
complete 10280,cost 19262.862394332886s.
complete 10290,cost 19281.607583284378s.
complete 10300,cost 19300.449970960617s.
complete 10310,cost 19319.269554376602s.
complete 10320,cost 19338.113914728165s.
complete 10330,cost 19356.959975242615s.
complete 10340,cost 19375.722288131714s.
complete 10350,cost 19394.439601421356s.
complete 10360,cost 19413.240334272385s.
complete 10370,cost 19432.087611675262s.
complete 10380,cost 19450.86396431923s.
complete 10390,cost 19469.680322170258s.
complete 10400,cost 19488.520406246185s.
complete 10410,cost 19507.268946647644s.
complete 10420,cost 19526.02456831932s.
complete 10430,cost 19544.837865829468s.
complete 10440,cost 19563.754318714142s.
complete 10450,cost 19582.688607931137s.
complete 10460,cost 19601.524377584457s.
complete 10470,cost 19620.301046848297s.
complete 10480,cost 19639.061390161514s.
complete 10490,cost 19657.841425418854s.
complete 10500,cost 19676.71068763733s.
complete 10510,cost 19695.50410270691s.
complete 10520,cost 19714.32298707962s.
complete 10530,cost 19733.203380823135s.
complete 10540,cost 19751.977286338806s.
complete 10550,cost 19770.74216914177s.
complete 10560,cost 19789.60502409935s.
complete 10570,cost 19808.47327065468s.
complete 10580,cost 19827.231819868088s.
complete 10590,cost 19846.040974378586s.
complete 10600,cost 19864.91188597679s.
complete 10610,cost 19883.60894203186s.
complete 10620,cost 19902.379853487015s.
complete 10630,cost 19921.237933158875s.
complete 10640,cost 19939.989733934402s.
complete 10650,cost 19958.76316165924s.
complete 10660,cost 19977.594526290894s.
complete 10670,cost 19996.423706531525s.
complete 10680,cost 20015.119839906693s.
complete 10690,cost 20033.982685804367s.
complete 10700,cost 20052.86510825157s.
complete 10710,cost 20071.547679662704s.
complete 10720,cost 20090.347182750702s.
complete 10730,cost 20109.189351081848s.
complete 10740,cost 20127.883311510086s.
complete 10750,cost 20146.624319076538s.
complete 10760,cost 20165.461915254593s.
complete 10770,cost 20184.22433948517s.
complete 10780,cost 20202.928599357605s.
complete 10790,cost 20221.762147426605s.
complete 10800,cost 20240.660613059998s.
complete 10810,cost 20259.390651464462s.
complete 10820,cost 20278.173270702362s.
complete 10830,cost 20297.01864027977s.
complete 10840,cost 20315.772859096527s.
complete 10850,cost 20334.644541740417s.
complete 10860,cost 20353.443339824677s.
complete 10870,cost 20372.163152694702s.
complete 10880,cost 20390.934342861176s.
complete 10890,cost 20409.71558189392s.
complete 10900,cost 20428.5927464962s.
complete 10910,cost 20447.402257680893s.
complete 10920,cost 20466.264482975006s.
complete 10930,cost 20485.02235198021s.
complete 10940,cost 20503.761360406876s.
complete 10950,cost 20522.524989128113s.
complete 10960,cost 20541.342653751373s.
complete 10970,cost 20560.1260573864s.
complete 10980,cost 20578.960476875305s.
complete 10990,cost 20597.788105726242s.
complete 11000,cost 20616.533474206924s.
complete 11010,cost 20635.25599217415s.
complete 11020,cost 20654.072011947632s.
complete 11030,cost 20672.904294729233s.
complete 11040,cost 20691.70971274376s.
complete 11050,cost 20710.586693286896s.
complete 11060,cost 20729.40938925743s.
complete 11070,cost 20748.194816827774s.
complete 11080,cost 20766.939332723618s.
complete 11090,cost 20785.734612226486s.
complete 11100,cost 20804.519950151443s.
complete 11110,cost 20823.26230764389s.
complete 11120,cost 20842.12064766884s.
complete 11130,cost 20860.930187940598s.
complete 11140,cost 20879.68689060211s.
complete 11150,cost 20898.44138431549s.
complete 11160,cost 20917.298390865326s.
complete 11170,cost 20936.13433599472s.
complete 11180,cost 20954.98936343193s.
complete 11190,cost 20973.781269311905s.
complete 11200,cost 20992.550705432892s.
complete 11210,cost 21011.302682876587s.
complete 11220,cost 21030.038720846176s.
complete 11230,cost 21048.84782767296s.
complete 11240,cost 21067.680695056915s.
complete 11250,cost 21086.531928300858s.
complete 11260,cost 21105.278463840485s.
complete 11270,cost 21124.01290655136s.
complete 11280,cost 21142.763016223907s.
complete 11290,cost 21161.56025671959s.
complete 11300,cost 21180.370806455612s.
complete 11310,cost 21199.261071681976s.
complete 11320,cost 21218.07831454277s.
complete 11330,cost 21236.779535531998s.
complete 11340,cost 21255.553540945053s.
complete 11350,cost 21274.31633234024s.
complete 11360,cost 21293.10867023468s.
complete 11370,cost 21311.91654920578s.
complete 11380,cost 21330.773303747177s.
complete 11390,cost 21349.585396766663s.
complete 11400,cost 21368.288465976715s.
complete 11410,cost 21386.999485492706s.
complete 11420,cost 21405.77298116684s.
complete 11430,cost 21424.60017800331s.
complete 11440,cost 21443.40275144577s.
complete 11450,cost 21462.232127666473s.
complete 11460,cost 21481.035952091217s.
complete 11470,cost 21499.788787841797s.
complete 11480,cost 21518.545063257217s.
complete 11490,cost 21537.325794935226s.
complete 11500,cost 21556.126806259155s.
complete 11510,cost 21574.96194410324s.
complete 11520,cost 21593.783974409103s.
complete 11530,cost 21612.529093027115s.
complete 11540,cost 21631.25747847557s.
complete 11550,cost 21650.03186941147s.
complete 11560,cost 21668.865176916122s.
complete 11570,cost 21687.667736530304s.
complete 11580,cost 21706.491750717163s.
complete 11590,cost 21725.25673675537s.
complete 11600,cost 21743.973361492157s.
complete 11610,cost 21762.71904873848s.
complete 11620,cost 21781.50771522522s.
complete 11630,cost 21800.36962246895s.
complete 11640,cost 21819.238542079926s.
complete 11650,cost 21838.02809906006s.
complete 11660,cost 21856.75971508026s.
complete 11670,cost 21875.53489971161s.
complete 11680,cost 21894.32066631317s.
complete 11690,cost 21913.140634298325s.
complete 11700,cost 21931.8828663826s.
complete 11710,cost 21950.717967271805s.
complete 11720,cost 21969.478188753128s.
complete 11730,cost 21988.20125937462s.
complete 11740,cost 22006.954919099808s.
complete 11750,cost 22025.776968955994s.
complete 11760,cost 22044.62542963028s.
complete 11770,cost 22063.33104968071s.
complete 11780,cost 22082.1444439888s.
complete 11790,cost 22100.91384792328s.
complete 11800,cost 22119.65461587906s.
complete 11810,cost 22138.377338409424s.
complete 11820,cost 22157.13297700882s.
complete 11830,cost 22175.909719228745s.
complete 11840,cost 22194.69162940979s.
complete 11850,cost 22213.48723936081s.
complete 11860,cost 22232.186737775803s.
complete 11870,cost 22250.976140737534s.
complete 11880,cost 22269.746985435486s.
complete 11890,cost 22288.542951345444s.
complete 11900,cost 22307.28516459465s.
complete 11910,cost 22326.10159635544s.
complete 11920,cost 22344.892606019974s.
complete 11930,cost 22363.633095264435s.
complete 11940,cost 22382.40520811081s.
complete 11950,cost 22401.188987970352s.
complete 11960,cost 22419.986380815506s.
complete 11970,cost 22438.754982709885s.
complete 11980,cost 22457.528381824493s.
complete 11990,cost 22476.31041574478s.
complete 12000,cost 22495.10081100464s.
complete 12010,cost 22513.84109711647s.
complete 12020,cost 22532.63366484642s.
complete 12030,cost 22551.400609970093s.
complete 12040,cost 22570.18607187271s.
complete 12050,cost 22588.948086738586s.
complete 12060,cost 22607.726172447205s.
complete 12070,cost 22626.56175470352s.
complete 12080,cost 22645.339009046555s.
complete 12090,cost 22664.082141399384s.
complete 12100,cost 22682.88427042961s.
complete 12110,cost 22701.672434806824s.
complete 12120,cost 22720.44554543495s.
complete 12130,cost 22739.240987300873s.
complete 12140,cost 22758.10690188408s.
complete 12150,cost 22776.887577056885s.
complete 12160,cost 22795.623909235s.
complete 12170,cost 22814.420891046524s.
complete 12180,cost 22833.191489219666s.
complete 12190,cost 22851.99887919426s.
complete 12200,cost 22870.7558259964s.
complete 12210,cost 22889.574437379837s.
complete 12220,cost 22908.36547613144s.
complete 12230,cost 22927.189569950104s.
complete 12240,cost 22946.04385828972s.
complete 12250,cost 22964.75402355194s.
complete 12260,cost 22983.538405418396s.
complete 12270,cost 23002.409593820572s.
complete 12280,cost 23021.194772958755s.
complete 12290,cost 23039.99364590645s.
complete 12300,cost 23058.804340839386s.
complete 12310,cost 23077.599901676178s.
complete 12320,cost 23096.385509729385s.
complete 12330,cost 23115.18202495575s.
complete 12340,cost 23133.9832572937s.
complete 12350,cost 23152.724155664444s.
complete 12360,cost 23171.50712633133s.
complete 12370,cost 23190.3071975708s.
complete 12380,cost 23209.053765296936s.
complete 12390,cost 23227.823354005814s.
complete 12400,cost 23246.609346151352s.
complete 12410,cost 23265.361085891724s.
complete 12420,cost 23284.094274282455s.
complete 12430,cost 23302.892812728882s.
complete 12440,cost 23321.67807984352s.
complete 12450,cost 23340.449016571045s.
complete 12460,cost 23359.340303897858s.
complete 12470,cost 23378.317229270935s.
complete 12480,cost 23397.078010082245s.
complete 12490,cost 23415.832174539566s.
complete 12500,cost 23434.64196038246s.
complete 12510,cost 23453.41551232338s.
complete 12520,cost 23472.242246627808s.
complete 12530,cost 23491.08407831192s.
complete 12540,cost 23509.938410758972s.
complete 12550,cost 23528.70834493637s.
complete 12560,cost 23547.516087293625s.
complete 12570,cost 23566.319581508636s.
complete 12580,cost 23585.113795042038s.
complete 12590,cost 23603.9285197258s.
complete 12600,cost 23622.823177576065s.
complete 12610,cost 23641.66602706909s.
complete 12620,cost 23660.409037590027s.
complete 12630,cost 23679.22353363037s.
complete 12640,cost 23697.962173461914s.
complete 12650,cost 23716.79256272316s.
complete 12660,cost 23735.67140841484s.
complete 12670,cost 23754.562583446503s.
complete 12680,cost 23773.32807445526s.
complete 12690,cost 23792.113005161285s.
complete 12700,cost 23810.92277407646s.
complete 12710,cost 23829.73730945587s.
complete 12720,cost 23848.54508638382s.
complete 12730,cost 23867.39316034317s.
complete 12740,cost 23886.20587682724s.
complete 12750,cost 23904.94308233261s.
complete 12760,cost 23923.7396171093s.
complete 12770,cost 23942.50501394272s.
complete 12780,cost 23961.316957950592s.
complete 12790,cost 23980.170842647552s.
complete 12800,cost 23999.065491199493s.
complete 12810,cost 24017.830838680267s.
complete 12820,cost 24036.547105789185s.
complete 12830,cost 24055.408885478973s.
complete 12840,cost 24074.164571762085s.
complete 12850,cost 24092.965469121933s.
complete 12860,cost 24111.728444576263s.
complete 12870,cost 24130.620784282684s.
complete 12880,cost 24149.32536673546s.
complete 12890,cost 24168.118882894516s.
complete 12900,cost 24186.891274690628s.
complete 12910,cost 24205.689460515976s.
complete 12920,cost 24224.471596956253s.
complete 12930,cost 24243.349004268646s.
complete 12940,cost 24262.132435798645s.
complete 12950,cost 24280.897795438766s.
complete 12960,cost 24299.65681052208s.
complete 12970,cost 24318.445332050323s.
complete 12980,cost 24337.270139217377s.
complete 12990,cost 24356.043688058853s.
complete 13000,cost 24374.95610332489s.
complete 13010,cost 24393.730352640152s.
complete 13020,cost 24412.471555948257s.
complete 13030,cost 24431.22377347946s.
complete 13040,cost 24450.017198324203s.
complete 13050,cost 24468.87562394142s.
complete 13060,cost 24487.784736156464s.
complete 13070,cost 24506.593941688538s.
complete 13080,cost 24525.329121112823s.
complete 13090,cost 24544.13489484787s.
complete 13100,cost 24562.880541086197s.
complete 13110,cost 24581.747278690338s.
complete 13120,cost 24600.60300898552s.
complete 13130,cost 24619.537328481674s.
complete 13140,cost 24638.369324207306s.
complete 13150,cost 24657.134601593018s.
complete 13160,cost 24675.90796971321s.
complete 13170,cost 24694.682999134064s.
complete 13180,cost 24713.576902866364s.
complete 13190,cost 24732.40736413002s.
complete 13200,cost 24751.28245973587s.
complete 13210,cost 24770.02862906456s.
complete 13220,cost 24788.864087104797s.
complete 13230,cost 24807.641806840897s.
complete 13240,cost 24826.496526241302s.
complete 13250,cost 24845.252875328064s.
complete 13260,cost 24864.100363492966s.
complete 13270,cost 24882.947107315063s.
complete 13280,cost 24901.705509901047s.
complete 13290,cost 24920.451001167297s.
complete 13300,cost 24939.2701086998s.
complete 13310,cost 24958.091018676758s.
complete 13320,cost 24976.874628305435s.
complete 13330,cost 24995.76416349411s.
complete 13340,cost 25014.560834884644s.
complete 13350,cost 25033.30673098564s.
complete 13360,cost 25052.0304851532s.
complete 13370,cost 25070.861170768738s.
complete 13380,cost 25089.662555933s.
complete 13390,cost 25108.490056037903s.
complete 13400,cost 25127.397330522537s.
complete 13410,cost 25146.13600897789s.
complete 13420,cost 25164.923879146576s.
complete 13430,cost 25183.694009542465s.
complete 13440,cost 25202.550547361374s.
complete 13450,cost 25221.400113105774s.
complete 13460,cost 25240.250101566315s.
complete 13470,cost 25259.056057929993s.
complete 13480,cost 25277.80183529854s.
complete 13490,cost 25296.54386162758s.
complete 13500,cost 25315.376863479614s.
complete 13510,cost 25334.205780506134s.
complete 13520,cost 25353.004887342453s.
complete 13530,cost 25371.86398935318s.
complete 13540,cost 25390.617980480194s.
complete 13550,cost 25409.400946378708s.
complete 13560,cost 25428.16778278351s.
complete 13570,cost 25447.00611948967s.
complete 13580,cost 25465.82315301895s.
complete 13590,cost 25484.641328811646s.
complete 13600,cost 25503.52269268036s.
complete 13610,cost 25522.259759664536s.
complete 13620,cost 25541.006106615067s.
complete 13630,cost 25559.8492975235s.
complete 13640,cost 25578.69133067131s.
complete 13650,cost 25597.442455768585s.
complete 13660,cost 25616.288581609726s.
complete 13670,cost 25635.1218855381s.
complete 13680,cost 25653.887983322144s.
complete 13690,cost 25672.660648822784s.
complete 13700,cost 25691.515241384506s.
complete 13710,cost 25710.35003709793s.
complete 13720,cost 25729.127694368362s.
complete 13730,cost 25747.957628250122s.
complete 13740,cost 25766.7858171463s.
complete 13750,cost 25785.504371404648s.
complete 13760,cost 25804.33676981926s.
complete 13770,cost 25823.20811867714s.
complete 13780,cost 25841.974885225296s.
complete 13790,cost 25860.796979427338s.
complete 13800,cost 25879.633814573288s.
complete 13810,cost 25898.418032169342s.
complete 13820,cost 25917.22544169426s.
complete 13830,cost 25936.10710144043s.
complete 13840,cost 25954.954250574112s.
complete 13850,cost 25973.757250785828s.
complete 13860,cost 25992.581873178482s.
complete 13870,cost 26011.41740345955s.
complete 13880,cost 26030.200615406036s.
complete 13890,cost 26049.03102874756s.
complete 13900,cost 26067.882487297058s.
complete 13910,cost 26086.64562869072s.
complete 13920,cost 26105.46923327446s.
complete 13930,cost 26124.41561603546s.
complete 13940,cost 26143.202433109283s.
complete 13950,cost 26161.916429519653s.
complete 13960,cost 26180.74420261383s.
complete 13970,cost 26199.60663843155s.
complete 13980,cost 26218.4613301754s.
complete 13990,cost 26237.33454632759s.
complete 14000,cost 26256.18965625763s.
complete 14010,cost 26274.969897270203s.
complete 14020,cost 26293.843353033066s.
complete 14030,cost 26312.697295188904s.
complete 14040,cost 26331.39868927002s.
complete 14050,cost 26350.119969844818s.
complete 14060,cost 26368.99444293976s.
complete 14070,cost 26387.809635400772s.
complete 14080,cost 26406.623302698135s.
complete 14090,cost 26425.498677253723s.
complete 14100,cost 26444.25620675087s.
complete 14110,cost 26462.980799913406s.
complete 14120,cost 26481.692039489746s.
complete 14130,cost 26500.536021709442s.
complete 14140,cost 26519.36170077324s.
complete 14150,cost 26538.19038438797s.
complete 14160,cost 26557.074702501297s.
complete 14170,cost 26575.843838214874s.
complete 14180,cost 26594.57548713684s.
complete 14190,cost 26613.400122642517s.
complete 14200,cost 26632.25697493553s.
complete 14210,cost 26651.098002910614s.
complete 14220,cost 26669.93515276909s.
complete 14230,cost 26688.720266819s.
complete 14240,cost 26707.45517230034s.
complete 14250,cost 26726.18075609207s.
complete 14260,cost 26745.026764392853s.
complete 14270,cost 26763.90320444107s.
complete 14280,cost 26782.756812810898s.
complete 14290,cost 26801.604489564896s.
complete 14300,cost 26820.348337173462s.
complete 14310,cost 26839.073981285095s.
complete 14320,cost 26857.834555625916s.
complete 14330,cost 26876.69259262085s.
complete 14340,cost 26895.558204889297s.
complete 14350,cost 26914.435527324677s.
complete 14360,cost 26933.233388900757s.
complete 14370,cost 26951.979885578156s.
complete 14380,cost 26970.725163936615s.
complete 14390,cost 26989.609506845474s.
complete 14400,cost 27008.49133348465s.
complete 14410,cost 27027.362901210785s.
complete 14420,cost 27046.235142469406s.
complete 14430,cost 27065.01584506035s.
complete 14440,cost 27083.79261279106s.
complete 14450,cost 27102.579459667206s.
complete 14460,cost 27121.356860637665s.
complete 14470,cost 27140.20848798752s.
complete 14480,cost 27159.132927894592s.
complete 14490,cost 27177.97279906273s.
complete 14500,cost 27196.80310153961s.
complete 14510,cost 27215.56117081642s.
complete 14520,cost 27234.39700436592s.
complete 14530,cost 27253.260840654373s.
complete 14540,cost 27272.1751806736s.
complete 14550,cost 27291.06298804283s.
complete 14560,cost 27309.89454126358s.
complete 14570,cost 27328.641084432602s.
complete 14580,cost 27347.476355552673s.
complete 14590,cost 27366.324437856674s.
complete 14600,cost 27385.207003116608s.
complete 14610,cost 27404.063702344894s.
complete 14620,cost 27422.90385890007s.
complete 14630,cost 27441.743572711945s.
complete 14640,cost 27460.534756422043s.
complete 14650,cost 27479.368174791336s.
complete 14660,cost 27498.22265315056s.
complete 14670,cost 27517.0737388134s.
complete 14680,cost 27535.966448307037s.
complete 14690,cost 27554.789944648743s.
complete 14700,cost 27573.581232070923s.
complete 14710,cost 27592.328332185745s.
complete 14720,cost 27611.13285255432s.
